EFF_DATE,FIPS,COUNTY_CITY,PROVINCE_STATE,COUNTRY_REGION,CONFIRMED_CUMULATIVE,DEATHS_CUMULATIVE,RECOVERED_CUMULATIVE,LATITUDE,LONGITUDE
2020-03-28,27009,Benton,Minnesota,USA,1,0,0,45.69804958,-93.99514135
2020-03-28,28009,Benton,Mississippi,USA,2,0,0,34.81681228,-89.18945516
2020-03-28,29015,Benton,Missouri,USA,1,0,0,38.29503305,-93.28756116
2020-03-28,41003,Benton,Oregon,USA,8,0,0,44.49167306,-123.4316987
2020-03-28,47005,Benton,Tennessee,USA,3,0,0,36.07110411,-88.06849355
2020-03-28,53005,Benton,Washington,USA,42,5,0,46.23946995,-119.5120834
2020-03-28,34003,Bergen,New Jersey,USA,1838,13,0,40.96010917,-74.07164325
2020-03-28,45015,Berkeley,South Carolina,USA,13,0,0,33.20222596,-79.94654523
2020-03-28,54003,Berkeley,West Virginia,USA,9,0,0,39.46704621,-78.02414609
2020-03-28,42011,Berks,Pennsylvania,USA,65,0,0,40.41570541,-75.92457766
2020-03-28,25003,Berkshire,Massachusetts,USA,119,2,0,42.37428441,-73.20524838
2020-03-28,35001,Bernalillo,New Mexico,USA,93,0,0,35.05163625,-106.6703554
2020-03-28,26021,Berrien,Michigan,USA,22,0,0,41.95447397,-86.4131308
2020-03-28,37015,Bertie,North Carolina,USA,3,0,0,36.0688473,-76.96545943
2020-03-28,48029,Bexar,Texas,USA,125,5,0,29.44928723,-98.52019748
2020-03-28,13021,Bibb,Georgia,USA,11,0,0,32.80904227,-83.70489165
2020-03-28,22013,Bienville,Louisiana,USA,3,1,0,32.34569994,-93.05398492
2020-03-28,27011,Big Stone,Minnesota,USA,1,0,0,45.42712824,-96.41403739
2020-03-28,16011,Bingham,Idaho,USA,1,0,0,43.2167288,-112.3978437
2020-03-28,19013,Black Hawk,Iowa,USA,6,0,0,42.4704581,-92.30524729
2020-03-28,16013,Blaine,Idaho,USA,99,2,0,43.4085812,-113.9752658
2020-03-28,42013,Blair,Pennsylvania,USA,2,0,0,40.47961444,-78.34917412
2020-03-28,48031,Blanco,Texas,USA,1,0,0,30.26640707,-98.3999852
2020-03-28,47007,Bledsoe,Tennessee,USA,2,0,0,35.59942968,-85.20611967
2020-03-28,1009,Blount,Alabama,USA,5,0,0,33.98210918,-86.56790593
2020-03-28,47009,Blount,Tennessee,USA,9,0,0,35.68938198,-83.92847788
2020-03-28,27013,Blue Earth,Minnesota,USA,7,0,0,44.03554215,-94.06699781
2020-03-28,28011,Bolivar,Mississippi,USA,11,0,0,33.79696941,-90.87372121
2020-03-28,29017,Bollinger,Missouri,USA,1,0,0,37.32449052,-90.02725304
2020-03-28,46009,Bon Homme,South Dakota,USA,1,0,0,42.98914167,-97.88592746
2020-03-28,16019,Bonneville,Idaho,USA,1,0,0,43.38713372,-111.6161537
2020-03-28,5009,Boone,Arkansas,USA,1,0,0,36.3084504,-93.09374925
2020-03-28,18011,Boone,Indiana,USA,8,0,0,40.0509304,-86.46841646
2020-03-28,19015,Boone,Iowa,USA,1,0,0,42.03657094,-93.9313999
2020-03-28,21015,Boone,Kentucky,USA,5,0,0,38.97065142,-84.72615357
2020-03-28,29019,Boone,Missouri,USA,49,1,0,38.99186229,-92.30723575
2020-03-28,22015,Bossier,Louisiana,USA,45,0,0,32.67932307,-93.60460152
2020-03-28,51023,Botetourt,Virginia,USA,1,0,0,37.55531756,-79.80982182
2020-03-28,8013,Boulder,Colorado,USA,76,1,0,40.09313619,-105.3546767
2020-03-28,20011,Bourbon,Kansas,USA,3,0,0,37.85508555,-94.84865997
2020-03-28,21017,Bourbon,Kentucky,USA,2,1,0,38.2054607,-84.21827874
2020-03-28,48037,Bowie,Texas,USA,3,0,0,33.44626922,-94.41834132
2020-03-28,49003,Box Elder,Utah,USA,4,0,0,41.52106798,-113.0832816
2020-03-28,12007,Bradford,Florida,USA,1,0,0,29.95079741,-82.16611613
2020-03-28,42015,Bradford,Pennsylvania,USA,3,0,0,41.78869215,-76.51570822
2020-03-28,5011,Bradley,Arkansas,USA,4,0,0,33.46755808,-92.15980837
2020-03-28,47011,Bradley,Tennessee,USA,5,0,0,35.15739424,-84.857186
2020-03-28,48039,Brazoria,Texas,USA,61,0,0,29.18757369,-95.44563172
2020-03-28,48041,Brazos,Texas,USA,40,1,0,30.6636448,-96.30205577
2020-03-28,21025,Breathitt,Kentucky,USA,2,0,0,37.52333168,-83.31959161
2020-03-28,12009,Brevard,Florida,USA,26,0,0,28.29409504,-80.73091022
2020-03-28,25005,Bristol,Massachusetts,USA,179,1,0,41.79228404,-71.10872211
2020-03-28,44001,Bristol,Rhode Island,USA,6,0,0,41.71018079,-71.28652315
2020-03-28,51520,Bristol,Virginia,USA,1,0,0,36.6163024,-82.16359122
2020-03-28,30007,Broadwater,Montana,USA,2,0,0,46.33277565,-111.4955813
2020-03-28,46011,Brookings,South Dakota,USA,1,0,0,44.36974375,-96.79079945
2020-03-28,36007,Broome,New York,USA,23,3,0,42.15903158,-75.81326086
2020-03-28,8014,Broomfield,Colorado,USA,13,0,0,39.95998787,-105.0566324
2020-03-28,12011,Broward,Florida,USA,814,10,0,26.15184651,-80.48725556
2020-03-28,18013,Brown,Indiana,USA,2,0,0,39.19605589,-86.22868909
2020-03-28,46013,Brown,South Dakota,USA,2,0,0,45.58994323,-98.35165355
2020-03-28,48049,Brown,Texas,USA,3,0,0,31.77430356,-98.99907113
2020-03-28,55009,Brown,Wisconsin,USA,6,0,0,44.4526553,-88.00411844
2020-03-28,37019,Brunswick,North Carolina,USA,12,0,0,34.070565,-78.22814204
2020-03-28,13029,Bryan,Georgia,USA,6,0,0,32.00979311,-81.44002948
2020-03-28,40013,Bryan,Oklahoma,USA,1,0,0,33.96472458,-96.25903472
2020-03-28,19019,Buchanan,Iowa,USA,2,0,0,42.4709188,-91.83510825
2020-03-28,29021,Buchanan,Missouri,USA,3,0,0,39.65816401,-94.80138942
2020-03-28,42017,Bucks,Pennsylvania,USA,152,0,0,40.33682119,-75.10836643
2020-03-28,31019,Buffalo,Nebraska,USA,4,0,0,40.85486962,-99.07500296
2020-03-28,1011,Bullock,Alabama,USA,3,0,0,32.10030533,-85.71265535
2020-03-28,37021,Buncombe,North Carolina,USA,17,0,0,35.61113393,-82.53305
2020-03-28,17011,Bureau,Illinois,USA,1,0,0,41.40385234,-89.5283051
2020-03-28,13033,Burke,Georgia,USA,3,0,0,33.05917989,-81.99928721
2020-03-28,37023,Burke,North Carolina,USA,4,0,0,35.74989637,-81.70755735
2020-03-28,38015,Burleigh,North Dakota,USA,28,0,0,46.97847375,-100.4645214
2020-03-28,48051,Burleson,Texas,USA,1,0,0,30.49273808,-96.62158484
2020-03-28,34005,Burlington,New Jersey,USA,115,0,0,39.87681124,-74.66927768
2020-03-28,48053,Burnet,Texas,USA,1,0,0,30.78801353,-98.181887
2020-03-28,1013,Butler,Alabama,USA,1,0,0,31.75300095,-86.68057478
2020-03-28,19023,Butler,Iowa,USA,1,0,0,42.73172833,-92.79015971
2020-03-28,20015,Butler,Kansas,USA,3,0,0,37.78134351,-96.83878537
2020-03-28,39017,Butler,Ohio,USA,25,0,0,39.44012838,-84.57388716
2020-03-28,42019,Butler,Pennsylvania,USA,41,2,0,40.91152759,-79.91351055
2020-03-28,6007,Butte,California,USA,5,0,0,39.66727762,-121.6005252
2020-03-28,13035,Butts,Georgia,USA,5,0,0,33.2830945,-83.9543504
2020-03-28,37025,Cabarrus,North Carolina,USA,31,2,0,35.3877799,-80.55267168
2020-03-28,49005,Cache,Utah,USA,5,0,0,41.72330587,-111.7443667
2020-03-28,22017,Caddo,Louisiana,USA,189,2,0,32.57991587,-93.88375652
2020-03-28,40015,Caddo,Oklahoma,USA,1,0,0,35.17364557,-98.37534464
2020-03-28,6009,Calaveras,California,USA,3,0,0,38.20537103,-120.552913
2020-03-28,22019,Calcasieu,Louisiana,USA,28,1,0,30.22931235,-93.35400434
2020-03-28,37027,Caldwell,North Carolina,USA,3,0,0,35.95204977,-81.54799522
2020-03-28,48055,Caldwell,Texas,USA,1,0,0,29.83668859,-97.61814775
2020-03-28,50005,Caledonia,Vermont,USA,2,0,0,44.46548598,-72.10314651
2020-03-28,1015,Calhoun,Alabama,USA,3,0,0,33.77483727,-85.82630386
2020-03-28,13037,Calhoun,Georgia,USA,2,0,0,31.53169785,-84.62725131
2020-03-28,26025,Calhoun,Michigan,USA,11,0,0,42.24633834,-85.00493569
2020-03-28,28013,Calhoun,Mississippi,USA,3,0,0,33.93683395,-89.33686647
2020-03-28,45017,Calhoun,South Carolina,USA,1,0,0,33.66926881,-80.77722168
2020-03-28,48057,Calhoun,Texas,USA,3,0,0,28.47048236,-96.61633945
2020-03-28,29027,Callaway,Missouri,USA,6,0,0,38.83674754,-91.92186505
2020-03-28,21035,Calloway,Kentucky,USA,1,0,0,36.62093411,-88.2731593
2020-03-28,55015,Calumet,Wisconsin,USA,1,0,0,44.0816316,-88.21780273
2020-03-28,24009,Calvert,Maryland,USA,8,0,0,38.53961642,-76.56820632
2020-03-28,42021,Cambria,Pennsylvania,USA,1,0,0,40.49527404,-78.71377428
2020-03-28,13039,Camden,Georgia,USA,2,0,0,30.92951916,-81.66601818
2020-03-28,29029,Camden,Missouri,USA,4,0,0,38.02199522,-92.76083747
2020-03-28,34007,Camden,New Jersey,USA,123,1,0,39.80343818,-74.96388753
2020-03-28,42023,Cameron,Pennsylvania,USA,1,0,0,41.43625568,-78.20376845
2020-03-28,48061,Cameron,Texas,USA,13,0,0,26.14524221,-97.48140372
2020-03-28,21037,Campbell,Kentucky,USA,3,0,0,38.94384345,-84.37875208
2020-03-28,47013,Campbell,Tennessee,USA,4,0,0,36.40355516,-84.1510856
2020-03-28,56005,Campbell,Wyoming,USA,1,0,0,44.24886082,-105.5474404
2020-03-28,40017,Canadian,Oklahoma,USA,11,0,0,35.5426055,-97.98465569
2020-03-28,47015,Cannon,Tennessee,USA,3,0,0,35.80990797,-86.05738983
2020-03-28,16027,Canyon,Idaho,USA,23,1,0,43.61970148,-116.7095499
2020-03-28,29031,Cape Girardeau,Missouri,USA,5,0,0,37.38489388,-89.6843587
2020-03-28,34009,Cape May,New Jersey,USA,7,0,0,39.15008829,-74.80170244
2020-03-28,42025,Carbon,Pennsylvania,USA,3,0,0,40.91545395,-75.7068525
2020-03-28,56007,Carbon,Wyoming,USA,3,0,0,41.69357844,-106.9326084
2020-03-28,24011,Caroline,Maryland,USA,1,0,0,38.87172293,-75.82904158
2020-03-28,13045,Carroll,Georgia,USA,64,0,0,33.58138199,-85.07976677
2020-03-28,17015,Carroll,Illinois,USA,1,0,0,42.06823429,-89.93395545
2020-03-28,18015,Carroll,Indiana,USA,1,0,0,40.5807832,-86.56198812
2020-03-28,19027,Carroll,Iowa,USA,1,0,0,42.03617207,-94.86032705
2020-03-28,24013,Carroll,Maryland,USA,10,0,0,39.56453592,-77.02373735
2020-03-28,33003,Carroll,New Hampshire,USA,8,0,0,43.87498583,-71.20430216
2020-03-28,39019,Carroll,Ohio,USA,3,0,0,40.5789686,-81.09178213
2020-03-28,47017,Carroll,Tennessee,USA,4,0,0,35.97366108,-88.45189331
2020-03-28,32510,Carson City,Nevada,USA,5,0,0,39.15509045,-119.7480219
2020-03-28,29035,Carter,Missouri,USA,2,0,0,36.94160441,-90.96051322
2020-03-28,40019,Carter,Oklahoma,USA,1,0,0,34.25103751,-97.28552485
2020-03-28,47019,Carter,Tennessee,USA,1,0,0,36.28969086,-82.12588974
2020-03-28,,,Alberta,Canada,542,2,0,53.9333,-116.5765
2020-03-28,,,Anguilla,United Kingdom,2,0,0,18.2206,-63.0686
2020-03-28,,,Anhui,China,990,6,984,31.8257,117.2264
2020-03-28,,,Aruba,Netherlands,46,0,1,12.5211,-69.9683
2020-03-28,,,Australian Capital Territory,Australia,71,0,2,-35.4735,149.0124
2020-03-28,,,Beijing,China,573,8,410,40.1824,116.4142
2020-03-28,,,Bermuda,United Kingdom,17,0,2,32.3078,-64.7505
2020-03-28,,,British Columbia,Canada,884,17,0,53.7267,-127.6476
2020-03-28,,,British Virgin Islands,United Kingdom,2,0,0,18.4207,-64.64
2020-03-28,,,Cayman Islands,United Kingdom,8,1,0,19.3133,-81.2546
2020-03-28,,,Channel Islands,United Kingdom,97,1,0,49.3723,-2.3644
2020-03-28,,,Chongqing,China,578,6,570,30.0572,107.874
2020-03-28,,,Curacao,Netherlands,8,1,2,12.1696,-68.99
2020-03-28,,,Faroe Islands,Denmark,155,0,54,61.8926,-6.9118
2020-03-28,,,French Guiana,France,28,0,6,4,-53
2020-03-28,,,French Polynesia,France,30,0,0,-17.6797,149.4068
2020-03-28,,,Fujian,China,337,1,295,26.0789,117.9874
2020-03-28,,,Gansu,China,136,2,125,37.8099,101.0583
2020-03-28,,,Gibraltar,United Kingdom,56,0,14,36.1408,-5.3536
2020-03-28,,,Grand Princess,Canada,13,0,0,0,0
2020-03-28,,,Greenland,Denmark,10,0,2,71.7069,-42.6043
2020-03-28,,,Guadeloupe,France,102,2,17,16.265,-61.551
2020-03-28,,,Guangdong,China,1467,8,1341,23.3417,113.4244
2020-03-28,,,Guangxi,China,254,2,250,23.8298,108.7881
2020-03-28,,,Guizhou,China,146,2,144,26.8154,106.8748
2020-03-28,,,Hainan,China,168,6,168,19.1959,109.7453
2020-03-28,,,Hebei,China,319,6,310,39.549,116.1306
2020-03-28,,,Heilongjiang,China,484,13,469,47.862,127.7615
2020-03-28,,,Henan,China,1275,22,1251,33.882,113.614
2020-03-28,,,Hubei,China,67801,3177,62098,30.9756,112.2707
2020-03-28,,,Hunan,China,1018,4,1014,27.6104,111.7088
2020-03-28,,,Inner Mongolia,China,94,1,74,44.0935,113.9448
2020-03-28,,,Isle of Man,United Kingdom,32,0,0,54.2361,-4.5481
2020-03-28,,,Jiangsu,China,641,0,631,32.9711,119.455
2020-03-28,,,Jiangxi,China,936,1,934,27.614,115.7221
2020-03-28,,,Jilin,China,97,1,92,43.6661,126.1923
2020-03-28,,,Liaoning,China,132,2,124,41.2956,122.6085
2020-03-28,,,Macau,China,37,0,10,22.1667,113.55
2020-03-28,,,Manitoba,Canada,64,1,0,53.7609,-98.8139
2020-03-28,,,Martinique,France,93,1,0,14.6415,-61.0242
2020-03-28,,,Mayotte,France,63,0,0,-12.8275,45.166244
2020-03-28,,,Montserrat,United Kingdom,5,0,0,16.742498,-62.187366
2020-03-28,,,New Brunswick,Canada,51,0,0,46.5653,-66.4619
2020-03-28,,,New Caledonia,France,15,0,0,-20.904305,165.618042
2020-03-28,,,New South Wales,Australia,1617,8,4,-33.8688,151.2093
2020-03-28,,,Newfoundland and Labrador,Canada,120,0,0,53.1355,-57.6604
2020-03-28,,,Ningxia,China,75,0,75,37.2692,106.1655
2020-03-28,,,Northern Territory,Australia,15,0,0,-12.4634,130.8456
2020-03-28,,,Northwest Territories,Canada,1,0,0,64.8255,-124.8457
2020-03-28,,,Nova Scotia,Canada,110,0,0,44.682,-63.7443
2020-03-28,,,Ontario,Canada,1144,18,0,51.2538,-85.3232
2020-03-28,,,Prince Edward Island,Canada,11,0,0,46.5107,-63.4168
2020-03-28,,,Qinghai,China,18,0,18,35.7452,95.9956
2020-03-28,,,Quebec,Canada,2498,22,0,52.9399,-73.5491
2020-03-28,,,Queensland,Australia,625,1,8,-27.4698,153.0251
2020-03-28,,,Reunion,France,183,0,1,-21.1151,55.5364
2020-03-28,,,Saint Barthelemy,France,5,0,0,17.9,-62.8333
2020-03-28,,,Saskatchewan,Canada,134,0,0,52.9399,-106.4509
2020-03-28,,,Shaanxi,China,253,3,242,35.1917,108.8701
2020-03-28,,,Shandong,China,772,7,752,36.3427,118.1498
2020-03-28,,,Shanghai,China,485,5,334,31.202,121.4491
2020-03-28,,,Shanxi,China,135,0,133,37.5777,112.2922
2020-03-28,,,Sichuan,China,548,3,536,30.6171,102.7103
2020-03-28,,,Sint Maarten,Netherlands,3,0,0,18.0425,-63.0548
2020-03-28,,,South Australia,Australia,287,0,6,-34.9285,138.6007
2020-03-28,,,St Martin,France,11,0,0,18.0708,-63.0501
2020-03-28,,,Tasmania,Australia,62,0,5,-42.8821,147.3272
2020-03-28,,,Tianjin,China,161,3,133,39.3054,117.323
2020-03-28,,,Tibet,China,1,0,1,31.6927,88.0924
2020-03-28,,,Turks and Caicos Islands,United Kingdom,4,0,0,21.694,-71.7979
2020-03-28,,,Victoria,Australia,685,3,191,-37.8136,144.9631
2020-03-28,37031,Carteret,North Carolina,USA,7,0,0,34.8932941,-76.54120135
2020-03-28,27019,Carver,Minnesota,USA,9,0,0,44.82017001,-93.8009918
2020-03-28,30013,Cascade,Montana,USA,7,0,0,47.30797024,-111.3467922
2020-03-28,26027,Cass,Michigan,USA,2,0,0,41.91522292,-85.99405727
2020-03-28,27021,Cass,Minnesota,USA,1,0,0,46.95043611,-94.32603968
2020-03-28,29037,Cass,Missouri,USA,8,0,0,38.64789422,-94.353399
2020-03-28,31025,Cass,Nebraska,USA,2,0,0,40.90899107,-96.13971217
2020-03-28,38017,Cass,North Dakota,USA,18,1,0,46.93201724,-97.2444719
2020-03-28,48067,Cass,Texas,USA,2,0,0,33.07499881,-94.34646905
2020-03-28,16031,Cassia,Idaho,USA,1,0,0,42.28347888,-113.6012409
2020-03-28,48069,Castro,Texas,USA,8,0,0,34.53016752,-102.2617243
2020-03-28,37033,Caswell,North Carolina,USA,1,0,0,36.39312665,-79.33353281
2020-03-28,22025,Catahoula,Louisiana,USA,1,1,0,31.66778967,-91.84526385
2020-03-28,37035,Catawba,North Carolina,USA,10,0,0,35.66211129,-81.2132617
2020-03-28,13047,Catoosa,Georgia,USA,1,0,0,34.89872298,-85.13757014
2020-03-28,36009,Cattaraugus,New York,USA,1,0,0,42.24778241,-78.67923096
2020-03-28,36011,Cayuga,New York,USA,2,0,0,42.91261714,-76.55731592
2020-03-28,24015,Cecil,Maryland,USA,13,0,0,39.56647682,-75.94627411
2020-03-28,19031,Cedar,Iowa,USA,6,0,0,41.77233777,-91.13246684
2020-03-28,42027,Centre,Pennsylvania,USA,15,0,0,40.92058903,-77.82200624
2020-03-28,19033,Cerro Gordo,Iowa,USA,4,0,0,43.08177563,-93.2612239
2020-03-28,8015,Chaffee,Colorado,USA,5,1,0,38.74745778,-106.1926573
2020-03-28,1017,Chambers,Alabama,USA,17,0,0,32.91360079,-85.39072749
2020-03-28,48071,Chambers,Texas,USA,3,0,0,29.70972016,-94.67154501
2020-03-28,17019,Champaign,Illinois,USA,11,0,0,40.13919438,-88.20046615
2020-03-28,39021,Champaign,Ohio,USA,2,0,0,40.13923427,-83.76875242
2020-03-28,29041,Chariton,Missouri,USA,1,0,0,39.51499357,-92.9629191
2020-03-28,24017,Charles,Maryland,USA,21,0,0,38.51092331,-76.98580666
2020-03-28,51036,Charles City,Virginia,USA,1,0,0,37.35358063,-77.05634116
2020-03-28,46023,Charles Mix,South Dakota,USA,1,0,0,43.20660134,-98.58856175
2020-03-28,45019,Charleston,South Carolina,USA,108,1,0,32.82487866,-79.96512315
2020-03-28,26029,Charlevoix,Michigan,USA,4,0,0,45.37790017,-85.19614053
2020-03-28,12015,Charlotte,Florida,USA,12,0,0,26.90131002,-81.92949121
2020-03-28,51540,Charlottesville,Virginia,USA,12,0,0,38.03527919,-78.48569588
2020-03-28,13049,Charlton,Georgia,USA,1,0,0,30.78371028,-82.13951596
2020-03-28,13051,Chatham,Georgia,USA,15,0,0,32.00043026,-81.12489526
2020-03-28,37037,Chatham,North Carolina,USA,12,0,0,35.70394416,-79.25541492
2020-03-28,13053,Chattahoochee,Georgia,USA,1,0,0,32.34341231,-84.78809239
2020-03-28,13055,Chattooga,Georgia,USA,1,0,0,34.47197698,-85.34535662
2020-03-28,36013,Chautauqua,New York,USA,5,0,0,42.2276921,-79.36691763
2020-03-28,35005,Chaves,New Mexico,USA,7,0,0,33.36406072,-104.4665365
2020-03-28,47021,Cheatham,Tennessee,USA,7,0,0,36.26136216,-87.08903581
2020-03-28,53007,Chelan,Washington,USA,13,1,0,47.87046092,-120.6173956
2020-03-28,36015,Chemung,New York,USA,12,0,0,42.13891056,-76.7638805
2020-03-28,36017,Chenango,New York,USA,8,0,0,42.49430041,-75.60887553
2020-03-28,1019,Cherokee,Alabama,USA,1,0,0,34.17805983,-85.60638968
2020-03-28,13057,Cherokee,Georgia,USA,52,1,0,34.24393976,-84.47431861
2020-03-28,20021,Cherokee,Kansas,USA,2,0,0,37.16928494,-94.8462897
2020-03-28,37039,Cherokee,North Carolina,USA,4,0,0,35.1349263,-84.05970864
2020-03-28,40021,Cherokee,Oklahoma,USA,1,0,0,35.90692775,-94.99980896
2020-03-28,48073,Cherokee,Texas,USA,1,0,0,31.837258,-95.16559897
2020-03-28,51550,Chesapeake,Virginia,USA,7,0,0,36.67670048,-76.30545744
2020-03-28,33005,Cheshire,New Hampshire,USA,2,0,0,42.92015988,-72.25311043
2020-03-28,42029,Chester,Pennsylvania,USA,116,0,0,39.97291773,-75.74768357
2020-03-28,45023,Chester,South Carolina,USA,2,0,0,34.69249168,-81.1583216
2020-03-28,47023,Chester,Tennessee,USA,2,0,0,35.42527478,-88.6095842
2020-03-28,45025,Chesterfield,South Carolina,USA,4,0,0,34.64137396,-80.1564014
2020-03-28,51041,Chesterfield,Virginia,USA,12,0,0,37.37373208,-77.5868014
2020-03-28,28017,Chickasaw,Mississippi,USA,10,0,0,33.91983202,-88.9481545
2020-03-28,5017,Chicot,Arkansas,USA,1,0,0,33.26458973,-91.29539209
2020-03-28,1021,Chilton,Alabama,USA,7,0,0,32.85044126,-86.7173256
2020-03-28,55017,Chippewa,Wisconsin,USA,4,0,0,45.06939744,-91.28068855
2020-03-28,27025,Chisago,Minnesota,USA,1,0,0,45.5021011,-92.90861945
2020-03-28,50007,Chittenden,Vermont,USA,105,4,0,44.46322849,-73.08359212
2020-03-28,1023,Choctaw,Alabama,USA,1,0,0,32.02227341,-88.2656443
2020-03-28,28019,Choctaw,Mississippi,USA,4,0,0,33.34598242,-89.24809382
2020-03-28,40023,Choctaw,Oklahoma,USA,1,0,0,34.02807439,-95.54771129
2020-03-28,17021,Christian,Illinois,USA,1,0,0,39.54581621,-89.27780482
2020-03-28,21047,Christian,Kentucky,USA,2,0,0,36.89267803,-87.49055367
2020-03-28,29043,Christian,Missouri,USA,7,0,0,36.9711783,-93.18537118
2020-03-28,35006,Cibola,New Mexico,USA,2,0,0,34.91131525,-107.998876
2020-03-28,12017,Citrus,Florida,USA,14,1,0,28.84804315,-82.47614748
2020-03-28,41005,Clackamas,Oregon,USA,36,2,0,45.18787398,-122.2179634
2020-03-28,22027,Claiborne,Louisiana,USA,4,0,0,32.82308512,-92.99526883
2020-03-28,47025,Claiborne,Tennessee,USA,2,0,0,36.48319149,-83.65947309
2020-03-28,53009,Clallam,Washington,USA,5,0,0,48.04754642,-123.9226319
2020-03-28,26035,Clare,Michigan,USA,1,0,0,43.98794227,-84.8481986
2020-03-28,45027,Clarendon,South Carolina,USA,7,1,0,33.66610974,-80.21647898
2020-03-28,42031,Clarion,Pennsylvania,USA,1,0,0,41.19265812,-79.42413524
2020-03-28,5019,Clark,Arkansas,USA,18,0,0,34.04613432,-93.17484713
2020-03-28,18019,Clark,Indiana,USA,18,0,0,38.48015445,-85.70510334
2020-03-28,21049,Clark,Kentucky,USA,2,0,0,37.9689263,-84.14615986
2020-03-28,32003,Clark,Nevada,USA,443,10,0,36.21458855,-115.0130241
2020-03-28,39023,Clark,Ohio,USA,2,0,0,39.91592258,-83.78498252
2020-03-28,53011,Clark,Washington,USA,82,6,0,45.77568046,-122.4829204
2020-03-28,55019,Clark,Wisconsin,USA,3,0,0,44.73483377,-90.61207486
2020-03-28,13059,Clarke,Georgia,USA,35,2,0,33.95436462,-83.37124007
2020-03-28,28023,Clarke,Mississippi,USA,1,0,0,32.04158545,-88.6889622
2020-03-28,41007,Clatsop,Oregon,USA,3,0,0,45.99712889,-123.660711
2020-03-28,1027,Clay,Alabama,USA,2,0,0,33.26984193,-85.85836077
2020-03-28,12019,Clay,Florida,USA,24,4,0,29.98319144,-81.85609986
2020-03-28,20027,Clay,Kansas,USA,1,0,0,39.34948772,-97.16518128
2020-03-28,27027,Clay,Minnesota,USA,4,0,0,46.89289518,-96.48761922
2020-03-28,28025,Clay,Mississippi,USA,2,0,0,33.65358105,-88.77784255
2020-03-28,29047,Clay,Missouri,USA,10,0,0,39.31132056,-94.41850862
2020-03-28,13063,Clayton,Georgia,USA,57,1,0,33.54187245,-84.35594188
2020-03-28,19043,Clayton,Iowa,USA,1,0,0,42.84443388,-91.34133693
2020-03-28,8019,Clear Creek,Colorado,USA,3,0,0,39.68864463,-105.6463118
2020-03-28,42033,Clearfield,Pennsylvania,USA,2,0,0,41.00110782,-78.47592663
2020-03-28,27029,Clearwater,Minnesota,USA,1,0,0,47.57992111,-95.37790562
2020-03-28,1029,Cleburne,Alabama,USA,4,0,0,33.67679204,-85.52005899
2020-03-28,5023,Cleburne,Arkansas,USA,50,1,0,35.53864922,-92.02640019
2020-03-28,39025,Clermont,Ohio,USA,8,0,0,39.04847534,-84.15375786
2020-03-28,5025,Cleveland,Arkansas,USA,5,0,0,33.89723187,-92.18537045
2020-03-28,37045,Cleveland,North Carolina,USA,3,0,0,35.33553364,-81.55204486
2020-03-28,40027,Cleveland,Oklahoma,USA,46,5,0,35.20413532,-97.32519562
2020-03-28,13065,Clinch,Georgia,USA,1,0,0,30.91395822,-82.70432472
2020-03-28,17027,Clinton,Illinois,USA,5,0,0,38.60704876,-89.42385254
2020-03-28,18023,Clinton,Indiana,USA,1,0,0,40.30319754,-86.47277257
2020-03-28,19045,Clinton,Iowa,USA,1,0,0,41.89981633,-90.53275096
2020-03-28,26037,Clinton,Michigan,USA,13,0,0,42.94400871,-84.60145248
2020-03-28,29049,Clinton,Missouri,USA,1,0,0,39.6013098,-94.40465394
2020-03-28,36019,Clinton,New York,USA,12,0,0,44.74530905,-73.67875352
2020-03-28,39027,Clinton,Ohio,USA,3,0,0,39.41485808,-83.80852286
2020-03-28,28027,Coahoma,Mississippi,USA,18,0,0,34.22772299,-90.60415045
2020-03-28,13067,Cobb,Georgia,USA,181,8,0,33.94243204,-84.5761255
2020-03-28,4003,Cochise,Arizona,USA,3,0,0,31.87934684,-109.7516088
2020-03-28,47029,Cocke,Tennessee,USA,1,0,0,35.9278914,-83.11828725
2020-03-28,4005,Coconino,Arizona,USA,56,2,0,35.83883429,-111.7707178
2020-03-28,46029,Codington,South Dakota,USA,2,0,0,44.97788119,-97.18827677
2020-03-28,13069,Coffee,Georgia,USA,3,0,0,31.54892966,-82.8549206
2020-03-28,20031,Coffey,Kansas,USA,5,0,0,38.2365018,-95.73379515
2020-03-28,1033,Colbert,Alabama,USA,1,0,0,34.69847452,-87.80168544
2020-03-28,29051,Cole,Missouri,USA,17,0,0,38.50455671,-92.27860244
2020-03-28,45029,Colleton,South Carolina,USA,4,0,0,32.87582989,-80.67641292
2020-03-28,12021,Collier,Florida,USA,92,0,0,26.11091986,-81.34687065
2020-03-28,48085,Collin,Texas,USA,118,1,0,33.18820114,-96.57264368
2020-03-28,13071,Colquitt,Georgia,USA,5,0,0,31.18810588,-83.7677946
2020-03-28,5027,Columbia,Arkansas,USA,1,0,0,33.21230701,-93.22642793
